match_id,team_id,from_player_id,from_position,to_player_id,to_position,from_position_x,from_position_y,from_position_encoded
3795107,914,7024,Midfield,3166,Midfield,82.0,16.4,3
3795107,914,3166,Midfield,7024,Midfield,83.0,4.4,3
3795107,914,7024,Midfield,7037,Forward,97.3,10.4,3
3795107,914,7036,Goalkeeper,3166,Midfield,10.1,34.1,2
3795107,914,3166,Midfield,7788,Forward,53.6,5.4,3
3795107,914,6954,Defender,7788,Forward,38.7,16.7,0
3795107,914,7173,Defender,11514,Defender,11.3,66.5,0
3795107,914,11514,Defender,7156,Forward,46.4,75.4,0
3795107,914,7156,Forward,8181,Midfield,111.5,63.3,1
3795107,914,8181,Midfield,8286,Defender,83.6,43.1,3
3795107,914,8286,Defender,7037,Forward,77.1,9.0,0
3795107,914,7037,Forward,6954,Defender,78.0,4.4,1
3795107,914,6954,Defender,7036,Goalkeeper,56.6,19.6,0
3795107,914,7036,Goalkeeper,7024,Midfield,27.3,29.8,2
3795107,914,7036,Goalkeeper,7173,Defender,10.3,44.6,2
3795107,914,7173,Defender,7036,Goalkeeper,13.5,53.3,0
3795107,914,7036,Goalkeeper,7024,Midfield,8.8,40.4,2
3795107,914,7024,Midfield,7173,Defender,20.0,50.3,3
3795107,914,7024,Midfield,7156,Forward,39.2,58.8,3
3795107,914,7156,Forward,7024,Midfield,50.1,53.5,1
3795107,914,7024,Midfield,8286,Defender,42.7,59.3,3
3795107,914,11514,Defender,8181,Midfield,31.0,80.0,0
3795107,914,7173,Defender,7024,Midfield,62.8,54.0,0
